Plot Title: 17#,,,,,,
#,"Date Time, GMT+08:00","Water Content, m?/m? (20)","Water Content, m?/m? (40)","Water Content, m?/m? (60)","Water Content, m?/m? (80)","Water Content, m?/m? (100)"
337,04/22/13 23时55分25秒,2.5722,0.1412,0.1564,0.0845,0.1071
338,04/23/13 00时05分25秒,2.5722,0.1412,0.1572,0.0838,0.1078
339,04/23/13 00时15分25秒,2.5722,0.1419,0.1572,0.086,0.1078
340,04/23/13 00时25分25秒,2.5722,0.1419,0.1572,0.0845,0.1078
341,04/23/13 00时35分25秒,2.5722,0.1419,0.1572,0.0845,0.1078
342,04/23/13 00时45分25秒,2.5722,0.1419,0.1564,0.0853,0.1078
343,04/23/13 00时55分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
344,04/23/13 01时05分25秒,2.5722,0.1419,0.1572,0.0845,0.1078
345,04/23/13 01时15分25秒,2.5722,0.1419,0.1572,0.0845,0.1078
346,04/23/13 01时25分25秒,2.5722,0.1419,0.1572,0.0845,0.1078
347,04/23/13 01时35分25秒,2.5722,0.1419,0.1572,0.0853,0.1078
348,04/23/13 01时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
349,04/23/13 01时55分25秒,2.5722,0.1419,0.1572,0.0845,0.1078
350,04/23/13 02时05分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
351,04/23/13 02时15分25秒,2.5722,0.1412,0.1572,0.0838,0.1071
352,04/23/13 02时25分25秒,2.5722,0.1412,0.1572,0.0853,0.1078
353,04/23/13 02时35分25秒,2.5722,0.1419,0.1572,0.0845,0.1078
354,04/23/13 02时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
355,04/23/13 02时55分25秒,2.5722,0.1412,0.1572,0.0853,0.1071
356,04/23/13 03时05分25秒,2.5722,0.1412,0.1572,0.0845,0.1071
357,04/23/13 03时15分25秒,2.5722,0.1412,0.1572,0.0853,0.1078
358,04/23/13 03时25分25秒,2.5722,0.1419,0.1572,0.0845,0.1078
359,04/23/13 03时35分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
360,04/23/13 03时45分25秒,2.5722,0.1419,0.1564,0.0853,0.1078
361,04/23/13 03时55分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
362,04/23/13 04时05分25秒,2.5722,0.1412,0.1572,0.0838,0.1078
363,04/23/13 04时15分25秒,2.5722,0.1412,0.1564,0.0845,0.1071
364,04/23/13 04时25分25秒,2.5722,0.1412,0.1557,0.0853,0.1078
365,04/23/13 04时35分25秒,2.5722,0.1412,0.1564,0.0853,0.1078
366,04/23/13 04时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
367,04/23/13 04时55分25秒,2.5722,0.1419,0.1579,0.0845,0.1071
368,04/23/13 05时05分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
369,04/23/13 05时15分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
370,04/23/13 05时25分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
371,04/23/13 05时35分25秒,2.5722,0.1412,0.1564,0.0853,0.1078
372,04/23/13 05时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
373,04/23/13 05时55分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
374,04/23/13 06时05分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
375,04/23/13 06时15分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
376,04/23/13 06时25分25秒,2.5722,0.1412,0.1572,0.0838,0.1078
377,04/23/13 06时35分25秒,2.5722,0.1412,0.1564,0.0853,0.1078
378,04/23/13 06时45分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
379,04/23/13 06时55分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
380,04/23/13 07时05分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
381,04/23/13 07时15分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
382,04/23/13 07时25分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
383,04/23/13 07时35分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
384,04/23/13 07时45分25秒,2.5722,0.1412,0.1572,0.086,0.1078
385,04/23/13 07时55分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
386,04/23/13 08时05分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
387,04/23/13 08时15分25秒,2.5722,0.1412,0.1564,0.0853,0.1071
388,04/23/13 08时25分25秒,2.5722,0.1412,0.1572,0.0853,0.1071
389,04/23/13 08时35分25秒,2.5722,0.1412,0.1572,0.0838,0.1071
390,04/23/13 08时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1071
391,04/23/13 08时55分25秒,2.5722,0.1412,0.1557,0.0845,0.1078
392,04/23/13 09时05分25秒,2.5722,0.1412,0.1564,0.0845,0.1071
393,04/23/13 09时15分25秒,2.5722,0.1412,0.1564,0.0853,0.1078
394,04/23/13 09时25分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
395,04/23/13 09时35分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
396,04/23/13 09时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1085
397,04/23/13 09时55分25秒,2.5722,0.1412,0.1579,0.0838,0.1085
398,04/23/13 10时05分25秒,2.5722,0.1412,0.1572,0.0838,0.1085
399,04/23/13 10时15分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
400,04/23/13 10时25分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
401,04/23/13 10时35分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
402,04/23/13 10时45分25秒,2.5722,0.1412,0.1572,0.0838,0.1071
403,04/23/13 10时55分25秒,2.5722,0.1412,0.1564,0.0838,0.1078
404,04/23/13 11时05分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
405,04/23/13 11时15分25秒,2.5722,0.1412,0.1572,0.0838,0.1085
406,04/23/13 11时25分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
407,04/23/13 11时35分25秒,2.5722,0.1412,0.1564,0.0838,0.1078
408,04/23/13 11时45分25秒,2.5722,0.1412,0.1564,0.0838,0.1078
409,04/23/13 11时55分25秒,2.5722,0.1412,0.1564,0.0838,0.1085
410,04/23/13 12时05分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
411,04/23/13 12时15分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
412,04/23/13 12时25分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
413,04/23/13 12时35分25秒,2.5722,0.1412,0.1564,0.0838,0.1085
414,04/23/13 12时45分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
415,04/23/13 12时55分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
416,04/23/13 13时05分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
417,04/23/13 13时15分25秒,2.5722,0.1412,0.1572,0.0838,0.1078
418,04/23/13 13时25分25秒,2.5722,0.1412,0.1564,0.0838,0.1078
419,04/23/13 13时35分25秒,2.5722,0.1412,0.1572,0.0838,0.1085
420,04/23/13 13时45分25秒,2.5722,0.1412,0.1572,0.0853,0.1085
421,04/23/13 13时55分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
422,04/23/13 14时05分25秒,2.5722,0.1412,0.1572,0.0838,0.1078
423,04/23/13 14时15分25秒,2.5722,0.1412,0.1572,0.0845,0.1085
424,04/23/13 14时25分25秒,2.5722,0.1405,0.1579,0.0845,0.1085
425,04/23/13 14时35分25秒,2.5722,0.1412,0.1572,0.0845,0.1085
426,04/23/13 14时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
427,04/23/13 14时55分25秒,2.5722,0.1412,0.1579,0.0853,0.1085
428,04/23/13 15时05分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
429,04/23/13 15时15分25秒,2.5722,0.1412,0.1572,0.0853,0.1085
430,04/23/13 15时25分25秒,2.5722,0.1412,0.1572,0.0853,0.1085
431,04/23/13 15时35分25秒,2.5722,0.1412,0.1564,0.0853,0.1085
432,04/23/13 15时45分25秒,2.5722,0.1412,0.1572,0.0853,0.1085
433,04/23/13 15时55分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
434,04/23/13 16时05分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
435,04/23/13 16时15分25秒,2.5722,0.1412,0.1572,0.0845,0.1085
436,04/23/13 16时25分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
437,04/23/13 16时35分25秒,2.5722,0.1412,0.1572,0.0853,0.1085
438,04/23/13 16时45分25秒,2.5722,0.1412,0.1572,0.0853,0.1085
439,04/23/13 16时55分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
440,04/23/13 17时05分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
441,04/23/13 17时15分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
442,04/23/13 17时25分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
443,04/23/13 17时35分25秒,2.5722,0.1405,0.1572,0.0853,0.1078
444,04/23/13 17时45分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
445,04/23/13 17时55分25秒,2.5722,0.1412,0.1564,0.0845,0.1071
446,04/23/13 18时05分25秒,2.5722,0.1405,0.1564,0.0853,0.1078
447,04/23/13 18时15分25秒,2.5722,0.1412,0.1564,0.0853,0.1078
448,04/23/13 18时25分25秒,2.5722,0.1405,0.1564,0.0845,0.1085
449,04/23/13 18时35分25秒,2.5722,0.1405,0.1572,0.0838,0.1085
450,04/23/13 18时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1085
451,04/23/13 18时55分25秒,2.5722,0.1405,0.1572,0.0838,0.1078
452,04/23/13 19时05分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
453,04/23/13 19时15分25秒,2.5722,0.1405,0.1572,0.0838,0.1078
454,04/23/13 19时25分25秒,2.5722,0.1405,0.1564,0.0838,0.1078
455,04/23/13 19时35分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
456,04/23/13 19时45分25秒,2.5722,0.1412,0.1572,0.0845,0.1085
457,04/23/13 19时55分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
458,04/23/13 20时05分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
459,04/23/13 20时15分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
460,04/23/13 20时25分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
461,04/23/13 20时35分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
462,04/23/13 20时45分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
463,04/23/13 20时55分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
464,04/23/13 21时05分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
465,04/23/13 21时15分25秒,2.5722,0.1405,0.1572,0.0838,0.1071
466,04/23/13 21时25分25秒,2.5722,0.1405,0.1572,0.0853,0.1071
467,04/23/13 21时35分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
468,04/23/13 21时45分25秒,2.5722,0.1405,0.1557,0.086,0.1078
469,04/23/13 21时55分25秒,2.5722,0.1405,0.1557,0.0853,0.1078
470,04/23/13 22时05分25秒,2.5722,0.1405,0.1564,0.0845,0.1078
471,04/23/13 22时15分25秒,2.5722,0.1412,0.1572,0.0845,0.1078
472,04/23/13 22时25分25秒,2.5722,0.1405,0.1572,0.0853,0.1078
473,04/23/13 22时35分25秒,2.5722,0.1412,0.1564,0.0853,0.1078
474,04/23/13 22时45分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
475,04/23/13 22时55分25秒,2.5722,0.1412,0.1564,0.0845,0.1078
476,04/23/13 23时05分25秒,2.5722,0.1405,0.1564,0.0845,0.1078
477,04/23/13 23时15分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
478,04/23/13 23时25分25秒,2.5722,0.1405,0.1564,0.0853,0.1078
479,04/23/13 23时35分25秒,2.5722,0.1405,0.1564,0.0838,0.1078
480,04/23/13 23时45分25秒,2.5722,0.1405,0.1564,0.0831,0.1071
481,04/23/13 23时55分25秒,2.5722,0.1405,0.1572,0.086,0.1085
482,04/24/13 00时05分25秒,2.5722,0.1405,0.1564,0.0831,0.1063
483,04/24/13 00时15分25秒,2.5722,0.1405,0.1564,0.0838,0.1071
484,04/24/13 00时25分25秒,2.5722,0.1405,0.1564,0.0838,0.1071
485,04/24/13 00时35分25秒,2.5722,0.1405,0.1564,0.0831,0.1071
486,04/24/13 00时45分25秒,2.5722,0.1405,0.1564,0.0838,0.1063
487,04/24/13 00时55分25秒,2.5722,0.1405,0.1564,0.0831,0.1071
488,04/24/13 01时05分25秒,2.5722,0.1405,0.1564,0.0838,0.1071
489,04/24/13 01时15分25秒,2.5722,0.1405,0.1564,0.0838,0.1063
490,04/24/13 01时25分25秒,2.5722,0.1405,0.1564,0.0838,0.1063
491,04/24/13 01时35分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
492,04/24/13 01时45分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
493,04/24/13 01时55分25秒,2.5722,0.1412,0.1557,0.0831,0.1063
494,04/24/13 02时05分25秒,2.5722,0.1405,0.1557,0.0845,0.1063
495,04/24/13 02时15分25秒,2.5722,0.1412,0.1557,0.0838,0.1063
496,04/24/13 02时25分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
497,04/24/13 02时35分25秒,2.5722,0.1412,0.1557,0.0838,0.1063
498,04/24/13 02时45分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
499,04/24/13 02时55分25秒,2.5722,0.1405,0.1557,0.0831,0.1063
500,04/24/13 03时05分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
501,04/24/13 03时15分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
502,04/24/13 03时25分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
503,04/24/13 03时35分25秒,2.5722,0.1405,0.155,0.0838,0.1063
504,04/24/13 03时45分25秒,2.5722,0.1405,0.155,0.0838,0.1063
505,04/24/13 03时55分25秒,2.5722,0.1412,0.155,0.0831,0.1063
506,04/24/13 04时05分25秒,2.5722,0.1405,0.155,0.0838,0.1063
507,04/24/13 04时15分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
508,04/24/13 04时25分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
509,04/24/13 04时35分25秒,2.5722,0.1405,0.155,0.0838,0.1063
510,04/24/13 04时45分25秒,2.5722,0.1405,0.155,0.0838,0.1063
511,04/24/13 04时55分25秒,2.5722,0.1405,0.155,0.0838,0.1063
512,04/24/13 05时05分25秒,2.5722,0.1405,0.1564,0.0831,0.1063
513,04/24/13 05时15分25秒,2.5722,0.1405,0.1564,0.0831,0.1063
514,04/24/13 05时25分25秒,2.5722,0.1405,0.1564,0.0831,0.1063
515,04/24/13 05时35分25秒,2.5722,0.1412,0.1564,0.0838,0.1071
516,04/24/13 05时45分25秒,2.5722,0.1405,0.1557,0.0831,0.1063
517,04/24/13 05时55分25秒,2.5722,0.1405,0.1564,0.0831,0.1071
518,04/24/13 06时05分25秒,2.5722,0.1405,0.1557,0.0838,0.1063
519,04/24/13 06时15分25秒,2.5722,0.1405,0.1564,0.0831,0.1063
520,04/24/13 06时25分25秒,2.5722,0.1405,0.1564,0.0831,0.1063
521,04/24/13 06时35分25秒,2.5722,0.1405,0.1564,0.0838,0.1063
522,04/24/13 06时45分25秒,2.5722,0.1405,0.1564,0.0838,0.1063
523,04/24/13 06时55分25秒,2.5722,0.1405,0.1564,0.0831,0.1063
524,04/24/13 07时05分25秒,2.5722,0.1405,0.1564,0.0816,0.1063
525,04/24/13 07时15分25秒,2.5722,0.1405,0.1564,0.0816,0.1071
526,04/24/13 07时25分25秒,2.5722,0.1405,0.1564,0.0824,0.1071
527,04/24/13 07时35分25秒,2.5722,0.1405,0.1564,0.0824,0.1071
528,04/24/13 07时45分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
529,04/24/13 07时55分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
530,04/24/13 08时05分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
531,04/24/13 08时15分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
532,04/24/13 08时25分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
533,04/24/13 08时35分25秒,2.5722,0.1405,0.1557,0.0838,0.1085
534,04/24/13 08时45分25秒,2.5722,0.1405,0.1557,0.0838,0.1071
535,04/24/13 08时55分25秒,2.5722,0.1405,0.1572,0.0838,0.1071
536,04/24/13 09时05分25秒,2.5722,0.1397,0.1564,0.0838,0.1071
537,04/24/13 09时15分25秒,2.5722,0.1405,0.1564,0.0824,0.1078
538,04/24/13 09时25分25秒,2.5722,0.1405,0.1572,0.0831,0.1078
539,04/24/13 09时35分25秒,2.5722,0.1405,0.1572,0.0824,0.1078
540,04/24/13 09时45分25秒,2.5722,0.1405,0.1572,0.0816,0.1071
541,04/24/13 09时55分25秒,2.5722,0.1397,0.1564,0.0824,0.1078
542,04/24/13 10时05分25秒,2.5722,0.1405,0.1564,0.0824,0.1078
543,04/24/13 10时15分25秒,2.5722,0.1405,0.1572,0.0824,0.1085
544,04/24/13 10时25分25秒,2.5722,0.1405,0.1564,0.0824,0.1078
545,04/24/13 10时35分25秒,2.5722,0.1405,0.1579,0.0838,0.1071
546,04/24/13 10时45分25秒,2.5722,0.1397,0.1572,0.0831,0.1085
547,04/24/13 10时55分25秒,2.5722,0.1405,0.1572,0.0838,0.1085
548,04/24/13 11时05分25秒,2.5722,0.1405,0.1572,0.0838,0.1085
549,04/24/13 11时15分25秒,2.5722,0.1397,0.1572,0.0845,0.1085
550,04/24/13 11时25分25秒,2.5722,0.1397,0.1572,0.0838,0.1085
551,04/24/13 11时35分25秒,2.5722,0.1405,0.1564,0.0838,0.1085
552,04/24/13 11时45分25秒,2.5722,0.1405,0.1564,0.0838,0.1085
553,04/24/13 11时55分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
554,04/24/13 12时05分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
555,04/24/13 12时15分25秒,2.5722,0.1405,0.1572,0.0853,0.1092
556,04/24/13 12时25分25秒,2.5722,0.1397,0.1572,0.0838,0.1085
557,04/24/13 12时35分25秒,2.5722,0.1405,0.1572,0.0845,0.1092
558,04/24/13 12时45分25秒,2.5722,0.1405,0.1579,0.0845,0.1085
559,04/24/13 12时55分25秒,2.5722,0.1405,0.1572,0.0845,0.1092
560,04/24/13 13时05分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
561,04/24/13 13时15分25秒,2.5722,0.1405,0.1572,0.0853,0.1092
562,04/24/13 13时25分25秒,2.5722,0.1397,0.1572,0.0853,0.1085
563,04/24/13 13时35分25秒,2.5722,0.1405,0.1572,0.0838,0.1092
564,04/24/13 13时45分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
565,04/24/13 13时55分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
566,04/24/13 14时05分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
567,04/24/13 14时15分25秒,2.5722,0.1405,0.1572,0.0845,0.1078
568,04/24/13 14时25分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
569,04/24/13 14时35分25秒,2.5722,0.1397,0.1564,0.0845,0.1085
570,04/24/13 14时45分25秒,2.5722,0.1405,0.1572,0.0838,0.1092
571,04/24/13 14时55分25秒,2.5722,0.1397,0.1572,0.0845,0.1085
572,04/24/13 15时05分25秒,2.5722,0.1405,0.1572,0.0853,0.1085
573,04/24/13 15时15分25秒,2.5722,0.1397,0.1564,0.0845,0.1085
574,04/24/13 15时25分25秒,2.5722,0.1397,0.1564,0.0845,0.1085
575,04/24/13 15时35分25秒,2.5722,0.1405,0.1572,0.0845,0.1085
576,04/24/13 15时45分25秒,2.5722,0.1397,0.1564,0.0853,0.1085
577,04/24/13 15时55分25秒,2.5722,0.1397,0.1564,0.0831,0.1092
578,04/24/13 16时05分25秒,2.5722,0.1397,0.1572,0.0845,0.1085
579,04/24/13 16时15分25秒,2.5722,0.1397,0.1572,0.0838,0.1085
580,04/24/13 16时25分25秒,2.5722,0.1397,0.1572,0.0845,0.1085
581,04/24/13 16时35分25秒,2.5722,0.1397,0.1564,0.0838,0.1085
582,04/24/13 16时45分25秒,2.5722,0.1397,0.1564,0.0845,0.1085
583,04/24/13 16时55分25秒,2.5722,0.1397,0.1572,0.0838,0.1085
584,04/24/13 17时05分25秒,2.5722,0.1397,0.1564,0.0831,0.1085
585,04/24/13 17时15分25秒,2.5722,0.1397,0.1564,0.0824,0.1071
586,04/24/13 17时25分25秒,2.5722,0.1397,0.1564,0.0831,0.1085
587,04/24/13 17时35分25秒,2.5722,0.1397,0.1564,0.0831,0.1085
588,04/24/13 17时45分25秒,2.5722,0.1397,0.1572,0.0824,0.1078
589,04/24/13 17时55分25秒,2.5722,0.1397,0.1572,0.0831,0.1085
590,04/24/13 18时05分25秒,2.5722,0.1397,0.1564,0.0831,0.1085
591,04/24/13 18时15分25秒,2.5722,0.1397,0.1572,0.0831,0.1085
592,04/24/13 18时25分25秒,2.5722,0.1397,0.1564,0.0831,0.1078
593,04/24/13 18时35分25秒,2.5722,0.1397,0.1572,0.0831,0.1085
594,04/24/13 18时45分25秒,2.5722,0.1397,0.1564,0.0831,0.1085
595,04/24/13 18时55分25秒,2.5722,0.1397,0.1572,0.0831,0.1085
596,04/24/13 19时05分25秒,2.5722,0.1397,0.1564,0.0824,0.1078
597,04/24/13 19时15分25秒,2.5722,0.1397,0.1564,0.0831,0.1085
598,04/24/13 19时25分25秒,2.5722,0.1397,0.1564,0.0831,0.1078
599,04/24/13 19时35分25秒,2.5722,0.1397,0.1564,0.0831,0.1078
600,04/24/13 19时45分25秒,2.5722,0.1397,0.1572,0.0824,0.1085
601,04/24/13 19时55分25秒,2.5722,0.1405,0.1557,0.0824,0.1071
602,04/24/13 20时05分25秒,2.5722,0.1405,0.1564,0.0824,0.1071
603,04/24/13 20时15分25秒,2.5722,0.1397,0.1557,0.0824,0.1071
604,04/24/13 20时25分25秒,2.5722,0.1397,0.1557,0.0831,0.1078
605,04/24/13 20时35分25秒,2.5722,0.1397,0.1564,0.0824,0.1085
606,04/24/13 20时45分25秒,2.5722,0.1397,0.1557,0.0824,0.1078
607,04/24/13 20时55分25秒,2.5722,0.1397,0.1564,0.0824,0.1078
608,04/24/13 21时05分25秒,2.5722,0.1397,0.1564,0.0824,0.1078
609,04/24/13 21时15分25秒,2.5722,0.1405,0.1557,0.0824,0.1071
610,04/24/13 21时25分25秒,2.5722,0.1397,0.1564,0.0831,0.1078
611,04/24/13 21时35分25秒,2.5722,0.1405,0.1564,0.0824,0.1078
612,04/24/13 21时45分25秒,2.5722,0.1405,0.1564,0.0824,0.1078
613,04/24/13 21时55分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
614,04/24/13 22时05分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
615,04/24/13 22时15分25秒,2.5722,0.1397,0.1564,0.0831,0.1078
616,04/24/13 22时25分25秒,2.5722,0.1397,0.1564,0.0831,0.1078
617,04/24/13 22时35分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
618,04/24/13 22时45分25秒,2.5722,0.1397,0.1564,0.0831,0.1078
619,04/24/13 22时55分25秒,2.5722,0.1405,0.1557,0.0824,0.1071
620,04/24/13 23时05分25秒,2.5722,0.1405,0.1564,0.0824,0.1085
621,04/24/13 23时15分25秒,2.5722,0.1405,0.1564,0.0824,0.1085
622,04/24/13 23时25分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
623,04/24/13 23时35分25秒,2.5722,0.1397,0.1572,0.0824,0.1085
624,04/24/13 23时45分25秒,2.5722,0.1405,0.1557,0.0824,0.1071
625,04/24/13 23时55分25秒,2.5722,0.1397,0.1572,0.0831,0.1085
626,04/25/13 00时05分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
627,04/25/13 00时15分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
628,04/25/13 00时25分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
629,04/25/13 00时35分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
630,04/25/13 00时45分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
631,04/25/13 00时55分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
632,04/25/13 01时05分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
633,04/25/13 01时15分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
634,04/25/13 01时25分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
635,04/25/13 01时35分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
636,04/25/13 01时45分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
637,04/25/13 01时55分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
638,04/25/13 02时05分25秒,2.5722,0.1405,0.1564,0.0831,0.1078
639,04/25/13 02时15分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
640,04/25/13 02时25分25秒,2.5722,0.1405,0.1557,0.0831,0.1078
641,04/25/13 02时35分25秒,2.5722,0.1405,0.1557,0.0816,0.1071
642,04/25/13 02时45分25秒,2.5722,0.1405,0.1557,0.0816,0.1071
643,04/25/13 02时55分25秒,2.5722,0.1405,0.1557,0.0824,0.1071
644,04/25/13 03时05分25秒,2.5722,0.1405,0.1557,0.0824,0.1071
645,04/25/13 03时15分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
646,04/25/13 03时25分25秒,2.5722,0.1405,0.1557,0.0824,0.1071
647,04/25/13 03时35分25秒,2.5722,0.1405,0.1557,0.0824,0.1071
648,04/25/13 03时45分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
649,04/25/13 03时55分25秒,2.5722,0.1405,0.1557,0.0816,0.1071
650,04/25/13 04时05分25秒,2.5722,0.1405,0.155,0.0824,0.1063
651,04/25/13 04时15分25秒,2.5722,0.1405,0.1557,0.0831,0.1063
652,04/25/13 04时25分25秒,2.5722,0.1405,0.1557,0.0831,0.1063
653,04/25/13 04时35分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
654,04/25/13 04时45分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
655,04/25/13 04时55分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
656,04/25/13 05时05分25秒,2.5722,0.1405,0.155,0.0816,0.1063
657,04/25/13 05时15分25秒,2.5722,0.1405,0.155,0.0816,0.1063
658,04/25/13 05时25分25秒,2.5722,0.1405,0.155,0.0824,0.1063
659,04/25/13 05时35分25秒,2.5722,0.1405,0.1557,0.0816,0.1071
660,04/25/13 05时45分25秒,2.5722,0.1405,0.1564,0.0816,0.1063
661,04/25/13 05时55分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
662,04/25/13 06时05分25秒,2.5722,0.1405,0.1557,0.0816,0.1071
663,04/25/13 06时15分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
664,04/25/13 06时25分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
665,04/25/13 06时35分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
666,04/25/13 06时45分25秒,2.5722,0.1405,0.1564,0.0816,0.1063
667,04/25/13 06时55分25秒,2.5722,0.1405,0.1557,0.0816,0.1063
668,04/25/13 07时05分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
669,04/25/13 07时15分25秒,2.5722,0.1405,0.1564,0.0824,0.1063
670,04/25/13 07时25分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
671,04/25/13 07时35分25秒,2.5722,0.1397,0.1557,0.0816,0.1063
672,04/25/13 07时45分25秒,2.5722,0.1405,0.1564,0.0824,0.1063
673,04/25/13 07时55分25秒,2.5722,0.1405,0.1557,0.0824,0.1063
674,04/25/13 08时05分25秒,2.5722,0.1405,0.155,0.0816,0.1063
675,04/25/13 08时15分25秒,2.5722,0.1397,0.155,0.0824,0.1063
